Age,Annual Income,Credit Score,Experience,Loan Amount,Loan Duration,Number of Dependents,Monthly Debt Payment,Creditcard Utilizatio Rate,Number of Open Credit Lines,Number of Credit Inquries,Debt to Income Ratio,Bankruptcy History,Previous Loan Defaults,Payment History,Length of Credit History,Savings Account Balance,Checking Account Balance,Total Assets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved
67,99216,605,43,18701,48,5,261,0.470261886,5,2,0.33031669,0,0,23,25,3634,1424,31991,44846,8268,0.616860372,5,10524,0.230314395,599.7167452,0.10410217,1
42,68367,594,20,30623,48,2,375,0.066254875,5,1,0.10465839,0,0,19,21,319,421,86605,44593,5697.25,0.911858737,4,42012,0.211088744,950.0566658,0.232578291,1
51,52652,647,31,10482,24,0,323,0.131516535,3,4,0.678031016,0,0,25,19,2622,5432,224116,30226,4387.666667,0.861419079,2,193890,0.168143112,517.319063,0.191518437,1
46,54118,614,24,21849,36,4,469,0.508523892,0,4,0.29891406,0,0,27,5,986,5579,193544,22928,4509.833333,0.620914017,4,170616,0.196109189,807.6621177,0.283084102,1
44,73721,548,24,11347,12,1,285,0.336629463,1,1,0.224859616,0,0,22,28,8591,5176,49057,21140,6143.416667,0.72314988,8,27917,0.205213745,1053.957209,0.217949926,1
69,78972,627,46,23758,48,2,153,0.279325869,3,1,0.244689722,0,0,17,13,345,1764,19685,23728,6581,0.403464855,7,5293,0.178028666,695.4462925,0.128923612,1
39,104810,517,16,15920,60,4,300,0.346705293,1,0,0.413873014,0,0,26,12,11025,1732,115873,19407,8734.166667,0.769827035,5,96466,0.233575466,452.0686881,0.086106519,1
40,53861,571,17,27329,36,0,493,0.410967863,2,0,0.424230078,0,1,23,27,973,647,585273,21753,4488.416667,0.861897527,2,563520,0.239194158,1071.038648,0.348461109,1
43,300000,607,16,29361,60,3,104,0.73975133,2,0,0.174417588,1,1,26,15,1514,786,105193,123162,25000,0.892645988,5,3822,0.247109143,856.8151962,0.038432608,1
43,147908,631,21,22850,48,0,251,0.504638768,3,2,0.155482418,0,0,26,25,1776,9120,14396,12646,12325.66667,0.943948056,3,1750,0.201353604,696.9827702,0.076911278,1
30,120004,634,9,18427,24,0,253,0.493167806,1,0,0.138886988,0,0,29,9,6109,973,118293,152288,10000.33333,0.830155403,4,8998,0.168918029,910.1149,0.116307613,1
46,57727,664,25,10796,60,2,219,0.266571374,2,2,0.086919059,0,0,11,8,2448,117,65071,7634,4810.583333,0.734161064,5,57437,0.187209218,278.3989727,0.10339681,1
29,136716,531,9,30354,72,2,683,0.411008114,2,0,0.421807265,0,0,28,8,8833,1087,460851,8827,11393,0.634694669,4,452024,0.333965908,980.6501179,0.146023885,1
45,76850,582,24,17840,48,3,416,0.343184656,0,1,0.096057485,0,0,27,9,4543,310,136465,27176,6404.166667,0.933338909,3,109289,0.177472,521.6962895,0.14641972,1
49,95758,636,27,19467,24,2,390,0.060681945,5,0,0.231921159,0,0,28,28,1901,1100,115343,60190,7979.833333,0.949641773,3,55153,0.165014256,957.8354712,0.168905216,1
24,110035,447,1,29181,24,1,504,0.229743792,3,2,0.124760256,0,0,23,13,4628,1484,17321,2867,9169.583333,0.888298525,6,14454,0.273137537,1591.514811,0.228528902,1
27,121871,468,3,17336,24,0,504,0.415492299,2,1,0.513234635,0,0,26,8,8060,1037,37572,1698,10155.91667,0.691707539,9,35874,0.238054256,914.8906419,0.139710741,1
38,49708,620,18,11233,36,1,259,0.170621077,3,0,0.396504345,0,0,21,7,11972,823,174901,19874,4142.333333,0.705082584,5,155027,0.197701119,416.1439283,0.162986383,1
54,164796,574,32,27989,48,4,266,0.307482795,4,0,0.222023152,0,0,21,28,7449,417,165698,3556,13733,0.80752711,4,162142,0.21330957,871.6888909,0.082843435,1
41,94277,637,21,33618,72,0,418,0.169318501,5,2,0.578712678,0,0,24,18,758,2841,27464,78447,7856.416667,0.387529713,5,8324,0.199104475,803.5019653,0.155478256,1
36,77361,583,9,26293,60,3,299,0.28825043,6,0,0.411678178,0,0,23,25,3581,172,79058,9314,6446.75,0.964464017,2,69744,0.203375172,701.5506938,0.155202341,1
51,300000,563,30,12314,36,0,476,0.347904231,3,0,0.559847631,0,1,21,25,722,1922,72516,1213,25000,0.892251773,5,71303,0.218590874,469.3800444,0.037815202,1
51,108674,622,28,18158,48,1,317,0.083497145,1,0,0.348182999,0,0,13,29,1397,126,60941,14838,9056.166667,0.951166904,6,46103,0.209563826,561.8491857,0.097044281,1
49,110511,616,26,21296,12,3,571,0.096469488,5,2,0.091633468,0,0,21,25,386,508,24867,117728,9209.25,0.963120562,7,7107,0.175378343,1947.736114,0.273500677,1
33,46668,568,10,18410,60,3,279,0.28186676,2,0,0.267522537,0,0,31,26,1248,225,217133,106884,3889,0.839010511,7,110249,0.222350494,510.9275616,0.203118427,1
42,192070,622,22,10299,60,3,283,0.1141886,2,0,0.533156165,0,0,29,17,6778,204,356139,43607,16005.83333,0.676498426,5,312532,0.191794696,268.1798037,0.034436183,1
41,185502,527,19,34297,48,1,437,0.259051168,2,1,0.205361385,0,0,21,28,8939,320,105745,73191,15458.5,0.704524278,3,32554,0.251308725,1139.694908,0.101995336,1
54,67628,598,32,17247,36,1,389,0.38559029,4,0,0.199708042,0,0,20,11,6539,475,23740,21718,5635.666667,0.430476152,2,2022,0.177680776,621.5156224,0.179307202,1
28,92356,540,6,17577,60,0,430,0.411325374,4,0,0.278811938,0,1,28,26,2579,2485,19918,7147,7696.333333,0.946393649,6,12771,0.239480726,505.1248923,0.12150265,1
57,204539,657,35,32720,60,3,535,0.149466133,1,1,0.391314406,0,0,13,13,2514,6334,17972,58643,17044.91667,0.731388891,7,2870,0.21277077,890.2933908,0.083619851,1
37,83755,634,13,24473,12,0,410,0.520628621,2,0,0.390950049,0,0,24,20,6389,2448,56033,20753,6979.583333,0.794864263,4,35280,0.162230976,2223.040825,0.377248999,1
65,146548,603,38,31282,36,1,364,0.156633131,2,0,0.192633987,0,0,24,7,2512,2915,89259,2096,12212.33333,0.638045273,1,87163,0.214171316,1185.261774,0.126860423,1
48,52563,617,25,9408,24,0,452,0.078732656,5,1,0.671578033,0,0,24,28,8289,583,30892,8140,4380.25,0.682377376,9,22752,0.17399511,466.9608304,0.209796434,1
40,30399,521,19,30970,72,4,702,0.43736425,2,3,0.082934863,0,0,25,5,2868,3516,1280716,31663,2533.25,0.81204725,7,1249053,0.299517331,930.7431387,0.644525072,1
31,121649,592,6,20567,24,0,377,0.250182079,4,1,0.011826135,0,1,21,5,3445,1089,25164,5736,10137.41667,0.40132949,9,19428,0.204254162,1051.053233,0.140869541,1
23,108789,561,5,11740,72,0,188,0.175714745,2,0,0.164114761,0,1,22,27,933,515,26984,11970,9065.75,0.960369007,2,15014,0.259114559,322.8400685,0.056348352,1
32,55638,612,8,15549,60,1,618,0.159013798,4,2,0.539267289,0,0,28,11,2273,734,349358,42770,4636.5,0.820403,5,306588,0.203435241,414.9310956,0.222782507,1
58,62876,594,38,21813,72,1,147,0.276767337,1,1,0.087571331,0,0,27,3,10005,697,135596,113954,5239.666667,0.923594913,4,21642,0.194954918,516.1236616,0.126558368,1
40,108621,612,17,26899,36,1,447,0.33788157,3,0,0.492995088,0,0,26,7,3905,3940,15335,3804,9051.75,0.591400565,5,11531,0.208681505,1011.60158,0.161140286,1
46,115156,596,28,11143,60,3,289,0.132365779,4,0,0.557396681,0,0,23,13,2580,1249,242983,43202,9596.333333,0.682398919,9,199781,0.260510463,333.9634755,0.064916823,1
52,35260,573,34,25789,24,0,620,0.118556355,0,0,0.460217837,0,0,17,17,6584,2508,778453,40648,2938.333333,0.836134823,9,737805,0.192285559,1302.853347,0.654402727,1
64,108420,599,41,25619,60,1,400,0.242263791,1,1,0.325533314,0,0,26,26,1973,1749,9537,96829,9035,0.674570518,4,3759,0.219117064,706.2834119,0.122444207,1
36,156033,548,14,13613,72,0,181,0.340013742,4,2,0.293785628,0,0,14,25,3216,112,80334,32723,13002.75,0.861880067,7,47611,0.2036904,328.9883939,0.03922158,1
49,192184,649,27,22791,120,0,480,0.161200996,5,2,0.084641724,0,0,28,8,873,132,61047,98689,16015.33333,0.673905248,7,4061,0.284735146,575.2761627,0.065891614,1
50,213434,621,29,21870,84,0,611,0.23815453,2,1,0.310781495,0,0,25,19,3244,398,82784,39765,17786.16667,0.952968368,5,43019,0.216572352,507.7060735,0.062897537,1
48,192918,631,27,16125,60,0,454,0.333845393,1,2,0.533272718,0,0,27,20,502,1537,69635,13037,16076.5,0.976277507,5,56598,0.204196986,430.9882057,0.055048562,1
54,91484,567,32,13365,48,0,181,0.226746205,2,0,0.17837988,0,0,29,11,1431,7197,571809,31939,7623.666667,0.931021768,2,539870,0.21888324,420.2688503,0.078868722,1
43,132070,493,23,14127,108,0,355,0.366930647,3,2,0.071729145,0,0,28,26,692,1361,36690,53822,11005.83333,0.652128658,5,7797,0.295845118,375.3282521,0.066358287,1
60,54050,577,35,12900,48,2,205,0.297015545,2,2,0.314649293,0,0,23,19,230,1589,132602,26500,4504.166667,0.706777746,6,106102,0.187548038,384.0444217,0.13077767,1
71,157310,606,48,10722,60,3,1381,0.220630488,1,0,0.254026627,0,0,14,26,8304,885,30563,15601,13109.16667,0.865286848,3,14962,0.198271475,283.0371876,0.126936916,1
25,86077,594,4,13834,12,0,735,0.388245719,1,0,0.036397306,0,0,17,20,4828,959,338988,17187,7173.083333,0.65018408,6,321801,0.186580846,1272.637737,0.279884904,1
47,119676,617,23,23473,36,0,519,0.250108197,2,1,0.171008166,0,0,18,25,3797,4883,85622,103766,9973,0.889464378,7,3448,0.183725602,852.9985971,0.137571302,1
44,141595,586,22,22406,72,1,838,0.267590634,2,0,0.632819179,0,0,34,1,6065,359,56826,19492,11799.58333,0.972866602,4,37334,0.253105531,607.8311373,0.122532389,1
32,70005,634,10,22024,48,5,607,0.215481885,4,2,0.108662344,0,1,27,8,2878,191,410804,208069,5833.75,0.972754621,4,202735,0.192685615,661.6454364,0.217466541,1
34,42959,581,9,11817,24,4,256,0.522917663,2,1,0.086102223,0,0,22,15,4009,1076,318316,4148,3579.916667,0.770127528,3,314168,0.204207022,603.8671207,0.240191938,1
48,63168,597,28,9583,120,0,279,0.449907985,4,2,0.458556327,0,0,25,17,496,1576,177030,24355,5264,0.860953676,4,152675,0.241536793,212.3147439,0.093334868,1
60,224926,645,35,17157,60,2,307,0.407050444,4,2,0.576554818,0,0,28,9,2494,516,9739,18542,10017.66667,0.743135542,10,5322,0.207928355,462.1573364,0.076780089,1
51,96740,623,31,15121,48,0,698,0.176606903,7,2,0.063684792,0,0,29,12,1330,2699,43068,30905,8061.666667,0.942984922,8,12163,0.185398329,448.4561544,0.142210811,1
55,127314,653,36,12358,48,0,376,0.367203809,5,1,0.227092329,1,0,21,26,2324,419,56132,22066,10609.5,0.885363822,4,34066,0.199996174,376.0558986,0.070885141,1
33,133594,594,12,35819,48,2,322,0.647398457,3,1,0.329778731,0,0,29,26,2825,570,39278,25952,11132.83333,0.882717063,4,13326,0.228289111,1144.696695,0.131745141,1
47,422480,518,27,50214,84,1,397,0.145101012,1,0,0.248193425,0,0,29,10,1756,2081,55293,9842,17952.58333,0.632131932,2,45451,0.257883351,1296.417456,0.09432723,1
33,158303,624,8,34538,60,0,493,0.209490352,4,1,0.492714095,0,1,20,26,5341,16512,105976,68391,13191.91667,0.881270604,5,37585,0.242706966,999.0221193,0.113101239,1
26,134679,588,6,7454,48,2,228,0.148704379,3,2,0.394242934,0,0,28,9,2738,3137,299424,8108,11223.25,0.754043727,8,291316,0.223556994,236.2880874,0.041368417,1
31,60659,593,9,8604,36,3,400,0.284925908,1,0,0.586692163,0,0,28,21,2164,7132,159929,13155,5054.916667,0.814439353,6,146774,0.200309744,319.8912783,0.142414074,1
37,66124,494,12,13893,48,2,844,0.335016965,4,1,0.215502636,0,0,17,22,680,1603,44255,28431,5510.333333,0.835191152,6,15824,0.2095144,429.843616,0.231173604,1
33,166498,546,9,13018,36,0,1089,0.673967993,2,0,0.152275281,0,0,19,18,6104,1658,196781,20866,13874.83333,0.602928469,3,175915,0.222785972,499.0415226,0.114454818,1
49,93147,654,25,30116,24,0,526,0.388928882,3,0,0.156643116,0,0,23,10,3118,834,163938,39974,7762.25,0.694607256,6,123964,0.1633265,1479.364253,0.258348321,1
50,43299,573,27,6986,36,3,339,0.233885676,2,2,0.310618815,0,0,22,16,3521,949,63691,7829,3608.25,0.483501927,3,55862,0.226681237,269.2191988,0.168563486,1
57,88321,596,38,12002,36,3,400,0.556542786,3,1,0.094056675,0,0,22,22,7642,2511,35360,34489,7360.083333,0.928092705,5,7709,0.192577119,441.510962,0.114334434,1
39,68546,576,17,5773,120,0,359,0.513820496,3,1,0.057399822,0,0,18,11,23759,2077,72910,60345,5712.166667,0.502310632,3,12565,0.241155094,127.7489607,0.085212668,1
31,78580,597,9,16496,48,3,239,0.304634676,2,0,0.444634902,0,0,27,17,5830,181,42716,22059,6548.333333,0.702472597,8,20657,0.211942268,512.5349732,0.114767367,1
42,122818,494,21,11144,36,1,451,0.361436806,1,1,0.272193227,0,0,24,1,2124,991,136415,40685,10234.83333,0.915103585,2,95730,0.239791632,437.0889978,0.086771222,1
40,64283,549,13,9878,24,1,508,0.506381819,4,1,0.14230506,0,0,23,1,2995,1302,160667,15499,5356.916667,0.898568715,1,145168,0.174493361,490.5260661,0.186399403,1
42,103883,492,19,7950,36,2,234,0.366159308,3,3,0.13484832,0,1,20,12,6262,905,30800,16004,8656.916667,0.826882875,9,14796,0.241551357,312.5491118,0.063134385,1
27,57366,596,2,16322,48,0,273,0.671366417,7,1,0.301552983,0,0,27,3,3822,1099,104674,21053,4780.5,0.650864948,10,83621,0.178588324,478.2555702,0.157149999,1
40,41210,462,16,15124,72,0,386,0.079804996,5,3,0.141934888,0,0,23,15,3633,1276,247888,36026,3434.166667,0.916546261,4,211862,0.258773406,415.5776224,0.233412557,1
56,62365,611,35,12017,96,1,361,0.240697342,3,2,0.284566639,0,0,27,8,1759,129,285215,27345,5197.083333,0.655306648,4,257870,0.22673912,272.1884637,0.121835349,1
28,66910,566,4,3729,36,0,226,0.173969661,4,1,0.396069866,0,0,20,25,571,1516,22589,9296,5575.833333,0.896695448,4,13293,0.223051439,143.0015344,0.066178724,1
37,107007,573,15,23812,48,4,491,0.145181969,3,0,0.415717899,0,0,25,6,1583,664,68551,59747,8917.25,0.865989884,8,8804,0.243573381,781.0264341,0.142647838,1
53,151952,622,32,8540,60,4,248,0.149163171,2,1,0.123042717,0,0,24,28,2292,451,44565,6572,12662.66667,0.709325671,6,37993,0.188337333,220.7517464,0.037018407,1
31,184008,626,9,27495,48,0,525,0.151755649,0,1,0.431823088,0,0,28,19,2603,888,7457,17431,15334,0.796763685,4,3717,0.236751839,891.4573514,0.092373637,1
62,99164,605,41,47300,48,3,84,0.133508058,3,0,0.477072769,0,0,29,23,1322,2049,198143,14919,8263.666667,0.777853133,3,183224,0.211701163,1469.008751,0.187932163,1
34,134951,593,9,6879,60,5,136,0.157987443,4,0,0.624247492,0,0,22,6,2925,1589,61967,53382,11245.91667,0.668292166,9,8585,0.215509364,188.2383035,0.028831647,1
52,48343,564,27,25223,36,0,177,0.41197784,3,0,0.325717992,0,0,27,18,3636,3141,96318,21129,4028.583333,0.971285489,4,75189,0.211179689,951.8066587,0.280199406,1
45,58483,618,23,11642,72,0,246,0.145125201,5,0,0.159902827,0,0,18,17,6880,4842,34627,73667,4873.583333,0.811516676,13,7526,0.209575336,285.3580984,0.109028216,1
64,151905,694,40,34902,60,2,213,0.595258492,5,1,0.142949522,0,0,16,23,1041,2466,15585,12935,12658.75,0.762943118,2,2650,0.219907257,963.7712355,0.092961093,1
39,155598,617,16,20062,96,5,264,0.20957806,2,1,0.243349082,0,0,26,2,1036,847,26291,11295,12966.5,0.727238969,3,14996,0.28276338,529.3169244,0.06118204,1
45,57404,607,22,15880,36,3,266,0.562528498,3,0,0.057199549,0,0,17,29,1233,826,55023,131034,4783.666667,0.874541068,7,6148,0.204835773,594.0777393,0.179794664,1
51,74388,665,27,17910,48,0,361,0.512158113,3,2,0.099235464,0,0,19,6,1063,2970,121244,29461,6199,0.792205117,2,91783,0.17186464,518.5232017,0.141881465,1
54,126484,638,29,18851,60,3,436,0.609978427,4,3,0.362416363,0,0,24,1,1736,1514,19107,6140,10540.33333,0.902543689,3,12967,0.214843259,515.132169,0.09023739,1
71,72155,569,48,14946,24,1,379,0.196161926,6,0,0.396288902,0,0,25,12,2496,1239,42952,35123,6012.916667,0.727591365,2,7829,0.185232577,749.9498482,0.187754115,1
44,111791,609,25,31234,24,0,305,0.170764605,4,2,0.358820913,0,0,27,9,2096,835,22478,537149,9315.916667,0.726292021,8,10036,0.178362837,1556.859785,0.199857926,1
55,65422,614,31,17303,60,3,118,0.250185109,1,1,0.244451117,0,0,32,26,16719,971,23147,9827,5451.833333,0.93910583,4,13320,0.201267029,459.6443744,0.105954151,1
39,57811,575,19,13200,48,0,763,0.172517741,5,1,0.303416512,0,0,20,13,9484,2625,44709,73746,4817.583333,0.802413017,6,8356,0.198620398,400.7111634,0.241554963,1
50,90238,641,28,25273,48,1,334,0.402926671,2,2,0.34271551,0,0,20,27,15176,1786,52756,28063,7519.833333,0.830258304,3,24693,0.189089664,754.4521782,0.144744189,1
37,60662,591,13,25521,24,2,495,0.168391632,4,1,0.565035866,0,0,17,7,4364,719,954090,37391,5055.166667,0.570265765,4,916699,0.199923762,1298.816732,0.354848188,1
54,71598,612,30,32884,48,3,571,0.63402852,1,0,0.043121292,0,0,18,19,3010,2180,236886,36375,5966.5,0.795831618,6,200511,0.219685486,1035.484456,0.269250726,1
25,90282,612,3,14256,84,1,384,0.477509796,3,0,0.343872347,0,0,31,3,9207,1718,44731,48492,7523.5,0.53681295,5,9343,0.216520078,330.9033207,0.095022705,1
54,53131,607,31,13500,48,2,160,0.254342602,2,2,0.322882762,0,0,28,15,7382,298,9563,16557,4427.583333,0.960619774,5,4176,0.195445397,407.5410233,0.128183025,1
36,80299,567,18,18593,120,1,478,0.247590532,4,1,0.623480279,0,0,28,5,10139,2074,594691,12081,6691.583333,0.821550547,5,582610,0.291118235,477.9913133,0.14286474,1
47,86909,642,23,16852,48,0,534,0.358398652,1,3,0.115268118,0,0,22,29,4193,540,287129,93557,7242.416667,0.916475674,10,193572,0.194758999,508.1185446,0.143890996,1
23,79046,558,5,12632,48,0,143,0.314937296,3,0,0.436480508,0,0,24,10,2989,2311,149952,20353,6587.166667,0.763948677,9,129599,0.213269015,393.3831317,0.081428505,1
31,67596,574,8,19611,60,1,1004,0.487960918,2,1,0.298807165,0,0,28,15,3295,671,259863,46116,5633,0.979868671,6,213747,0.226496623,548.9031289,0.27567959,1
44,77240,539,23,17143,120,4,301,0.313994482,2,2,0.484195864,0,0,22,18,2427,1052,205776,25301,6436.666667,0.796104081,3,180475,0.2421144,380.5011031,0.105877955,1
33,63441,508,12,14630,36,0,387,0.202280125,2,0,0.26142823,0,0,24,8,7960,2401,1289076,32923,5286.75,0.796923385,5,1256153,0.203203963,546.0945218,0.176496812,1
38,36346,517,15,16929,48,2,529,0.071868195,1,0,0.086992421,0,0,30,15,879,1104,971520,19996,3028.833333,0.829517058,4,951524,0.22244382,535.6149568,0.35149341,1
47,69444,596,24,10210,48,0,371,0.157262419,0,0,0.254534081,0,0,24,15,11077,7216,221515,42428,5787,0.944951003,4,179087,0.215596543,319.2412031,0.119274443,1
35,96969,645,9,45585,60,1,420,0.2387816,6,1,0.422112054,0,0,27,16,7117,2319,607206,40984,8080.75,0.94227905,3,566222,0.21605233,1248.797847,0.206515218,1
36,104847,610,13,30281,96,3,352,0.158860963,0,2,0.170656754,0,0,23,25,7273,1195,410521,54077,8737.25,0.873573743,12,356444,0.237473184,706.990758,0.121204127,1
49,65770,579,25,13664,36,4,222,0.111998057,2,0,0.322949948,0,0,24,26,2224,450,23800,10991,5480.833333,0.842932003,5,12809,0.223206687,524.1038221,0.136129632,1
60,97702,602,41,17756,36,0,303,0.229745521,5,0,0.545308797,0,0,27,16,15275,525,15800,3854,8141.833333,0.848666814,8,11946,0.198089099,658.1490351,0.118050689,1
53,121225,478,31,12487,36,0,387,0.248333546,6,3,0.500023691,0,0,29,16,3716,3896,40723,11448,10102.08333,0.875722085,9,29275,0.247528127,494.8499259,0.087293868,1
51,75531,592,30,15645,24,3,736,0.622810858,2,1,0.403433921,0,0,29,8,676,7851,126406,57356,6294.25,0.937541309,7,69050,0.173154503,775.8976684,0.24020299,1
46,61009,642,26,24629,24,2,584,0.123564162,8,3,0.341169758,0,0,19,19,5107,463,18827,46640,5084.083333,0.599415665,9,1752,0.1429032,1185.890004,0.34812372,1
56,90711,675,35,10024,24,1,1207,0.548146763,5,2,0.087738157,0,0,31,15,2619,211,30056,23341,7559.25,0.947135753,5,6715,0.154817144,488.3274854,0.224271917,1
55,118130,629,32,11610,12,1,549,0.309107406,5,0,0.179688096,0,0,28,14,10615,1765,30553,42750,9844.166667,0.915153613,4,4133,0.159296979,1052.999052,0.162735873,1
40,106620,598,14,11961,24,1,400,0.242940903,3,1,0.121487729,0,1,20,19,4621,1058,62519,30511,8885,0.942339004,6,32008,0.192235359,604.2372956,0.113026145,1
60,111042,603,38,19408,24,3,434,0.308468821,4,1,0.098707521,0,0,22,28,5490,6548,26226,91956,9253.5,0.739896256,5,3662,0.226243069,1012.844734,0.156356485,1
31,48835,514,5,19812,36,4,321,0.230801642,2,1,0.268386274,0,0,30,26,3875,251,213023,6830,4069.583333,0.70498363,4,206193,0.231642332,768.6139192,0.267745818,1
23,50530,502,0,17173,48,1,384,0.096837306,6,1,0.259798104,0,0,15,21,4426,952,143530,135210,4210.833333,0.811356682,5,8320,0.228259149,548.7832755,0.221519875,1
36,86859,615,14,9504,24,0,426,0.154744775,4,2,0.376505376,0,0,25,5,3841,259,67968,31225,7238.25,0.927594077,5,36743,0.158361312,464.6016015,0.123041011,1
52,216767,557,28,10603,72,4,557,0.084917425,3,0,0.125308136,1,0,29,5,5023,1614,119465,18405,18063.91667,0.881769004,5,101060,0.254934267,288.8336077,0.046824486,1
40,29480,624,17,16867,60,1,361,0.439689856,7,1,0.138680962,0,0,26,20,6946,329,293918,5006,2456.666667,0.877700419,8,288912,0.187976777,435.6636921,0.324286442,1
62,79843,555,40,19215,36,2,690,0.178315981,1,2,0.266816198,0,0,22,14,2515,916,86930,9483,6653.583333,0.73727047,6,77447,0.202747205,716.7907627,0.211433553,1
50,204742,516,26,16015,60,0,338,0.1285575,4,1,0.133494873,0,0,21,16,1721,1874,100923,11836,17061.83333,0.897757756,5,89087,0.253977806,473.8035362,0.047580088,1
41,131852,653,19,14605,48,3,288,0.429556966,4,2,0.062506888,0,0,20,17,12529,1507,14036,9988,10987.66667,0.581458652,3,4048,0.163679008,416.6668589,0.06413253,1
36,35137,573,13,4699,36,0,209,0.282756977,4,1,0.355303077,0,0,32,13,7875,5531,22872,32402,2928.083333,0.950288116,3,8211,0.180720356,170.0499607,0.129453269,1
29,76592,523,7,13091,24,0,590,0.078869244,1,2,0.530543268,0,0,23,15,15172,321,72914,23330,6382.666667,0.796802842,6,49584,0.231912047,686.862282,0.200051538,1
40,41591,615,19,20339,36,2,210,0.145081701,3,1,0.502261565,0,0,27,15,6497,358,291156,32904,3465.916667,0.805180042,4,258252,0.196152057,751.888304,0.277527822,1
42,87136,554,18,19287,36,4,149,0.224787452,3,0,0.154806892,0,0,14,15,4190,1335,60649,2206,7261.333333,0.872497407,3,58443,0.204768099,721.4683483,0.119877206,1
43,77455,587,22,12345,60,1,526,0.192094683,2,2,0.706233728,0,0,24,29,1923,789,217760,44837,6454.583333,0.864757234,6,172923,0.216240102,338.3216593,0.133908204,1
55,98285,551,32,26520,48,1,216,0.188919228,1,4,0.038663169,0,1,22,4,725,1231,1153531,148333,8190.416667,0.910915997,2,1005198,0.19907646,805.7088487,0.124744429,1
25,136998,595,3,19829,24,2,226,0.667799469,4,1,0.226568308,0,0,26,29,1146,984,90258,214960,11416.5,0.652947656,7,8009,0.191011098,1000.526828,0.107434575,1
43,90596,577,22,19420,60,0,481,0.317014978,7,2,0.585693221,0,0,25,9,3071,1181,131792,12642,7549.666667,0.665445777,8,119150,0.196625158,510.87131,0.131379484,1
49,123449,566,24,24690,36,0,206,0.464502267,2,1,0.356513081,0,0,27,19,1920,355,96544,43066,10287.41667,0.919989326,6,53478,0.246470514,977.067097,0.115001378,1
26,110829,601,8,15915,72,0,201,0.301984912,0,2,0.443221275,0,0,27,10,4710,2416,128846,27438,9235.75,0.952037498,3,101408,0.200741719,381.8937861,0.063112772,1
37,111442,575,15,31138,48,5,243,0.264508203,4,0,0.419345651,0,0,17,22,830,1039,70241,9516,9286.833333,0.59964919,3,60725,0.258233985,1046.798068,0.138884593,1
49,31916,574,26,9659,60,1,311,0.332784146,4,3,0.129431407,0,0,21,28,345,93,38535,95260,2659.666667,0.947645349,7,9998,0.188165572,249.5858394,0.210772969,1
59,88691,491,38,25978,48,2,547,0.07160857,3,0,0.383095266,0,0,24,2,9673,119,130226,3314,7390.916667,0.882307906,4,126912,0.25032745,861.830389,0.190616462,1
